airport,year,avg_arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,avg_fare,total_passengers,total_delay
ATL,2003,26891.22077922078,446881.0,118231.0,991140.0,511685.0,175.208273381295,115596.0,2067937.0
RNO,2003,1874.857142857143,34702.0,4526.0,18738.0,46467.0,177.84305555555554,12349.0,104433.0
GTR,2004,1049.8333333333333,3653.0,3769.0,3007.0,2096.0,,,12525.0
FCA,2004,811.52,8992.0,1506.0,5189.0,4601.0,,,20288.0
MSP,2003,7778.272727272727,200867.0,40200.0,204309.0,151407.0,250.04003842676312,49051.0,596783.0
GUC,2003,85.0,240.0,7.0,115.0,148.0,,,510.0
BFL,2003,554.0,2223.0,462.0,669.0,524.0,,,3878.0
GNV,2004,2083.0833333333335,8815.0,8174.0,4663.0,3221.0,,,24873.0
LBB,2004,1845.1041666666667,22091.0,10495.0,13564.0,42243.0,97.14368421052632,3713.0,88393.0
RSW,2003,1087.0845070422536,23293.0,2168.0,28075.0,23434.0,167.00618351063832,20716.0,76970.0
GGG,2003,375.42857142857144,1358.0,345.0,462.0,463.0,,,2628.0
CIC,2004,378.6666666666667,1919.0,389.0,707.0,1529.0,,,4544.0
ROC,2003,1806.8392857142858,28897.0,5912.0,25046.0,41237.0,171.95428278688524,9082.0,101092.0
TOL,2004,1321.1702127659576,19990.0,9754.0,10888.0,21437.0,,,62069.0
DLH,2004,800.421052631579,4970.0,1630.0,4043.0,4565.0,,,15208.0
BTM,2003,726.0,2920.0,1231.0,534.0,397.0,,,5082.0
CVG,2004,18476.536842105263,622616.0,361995.0,421380.0,346850.0,236.54126086956524,16338.0,1752841.0
HTS,2004,549.7857142857143,2998.0,2169.0,1727.0,803.0,,,7697.0
WYS,2004,244.25,634.0,62.0,103.0,178.0,,,977.0
SLC,2003,6097.342465753424,150563.0,52226.0,120021.0,119200.0,194.31700452803898,31409.0,442010.0
PVU,2004,56.0,0.0,0.0,56.0,0.0,,,56.0
KTN,2003,2043.5714285714287,6217.0,1155.0,1556.0,5361.0,,,14289.0
SRQ,2003,420.9117647058824,4764.0,595.0,4454.0,4483.0,172.01763157894734,2604.0,14296.0
SMX,2003,382.57142857142856,1423.0,427.0,357.0,274.0,,,2481.0
PSP,2004,1156.5897435897436,34759.0,8131.0,17067.0,29988.0,201.50041666666664,2220.0,89945.0
LGA,2003,10504.207792207791,129078.0,46470.0,453918.0,178957.0,200.90862220916569,187029.0,808423.0
DRO,2004,353.0,3002.0,531.0,36.0,652.0,,,4221.0
SJU,2004,3149.625,133911.0,20910.0,77191.0,68598.0,,,300610.0
BQK,2004,1053.8333333333333,3688.0,4014.0,2896.0,2030.0,,,12628.0
FWA,2004,1720.1509433962265,30073.0,12062.0,17141.0,31852.0,,,91128.0
TUS,2003,1020.820895522388,20239.0,7776.0,13517.0,26514.0,232.52262051282054,10403.0,68046.0
BIS,2003,562.3571428571429,4402.0,666.0,1793.0,1012.0,,,7873.0
DEN,2004,7061.178571428572,421552.0,74550.0,288357.0,398150.0,188.15971136184726,80260.0,1182609.0
JAX,2004,2441.098484848485,94985.0,28845.0,66891.0,131056.0,167.9627976190476,19984.0,321777.0
RNO,2004,2927.3469387755104,87890.0,12533.0,44950.0,140553.0,169.53818693693694,13369.0,285926.0
HRL,2003,1425.357142857143,3956.0,1244.0,1922.0,12803.0,121.316125,3014.0,19925.0
MHT,2004,1997.4375,62191.0,16050.0,49492.0,95681.0,194.59031288723668,33853.0,223414.0
ACY,2004,374.72222222222223,2870.0,1594.0,1026.0,1255.0,147.62,3321.0,6745.0
IAD,2003,5863.626373626374,121998.0,43744.0,204964.0,161704.0,185.27995588235294,59771.0,532410.0
ADK,2003,121.85714285714286,542.0,113.0,87.0,111.0,,,853.0
LNK,2003,1153.0588235294117,9045.0,4360.0,2555.0,3624.0,,,19584.0
CRP,2004,1560.0925925925926,24806.0,10954.0,17201.0,31283.0,109.38578947368421,2475.0,84244.0
HDN,2004,312.7857142857143,2379.0,915.0,2876.0,2557.0,,,8727.0
SGF,2004,1771.3636363636363,28679.0,9626.0,15706.0,23898.0,,,77909.0
HTS,2003,693.4285714285714,1860.0,353.0,1237.0,1404.0,,,4854.0
MLB,2004,913.4722222222222,11496.0,5872.0,4982.0,10535.0,,,32885.0
EFD,2004,656.7777777777778,1476.0,305.0,2661.0,1469.0,172.41430928720402,428.0,5911.0
DFW,2003,16171.263736263736,439048.0,111586.0,479398.0,438134.0,206.51034152282114,148452.0,1468166.0
OTZ,2003,879.1428571428571,2158.0,470.0,955.0,2557.0,,,6140.0
PIE,2005,1230.5,2383.0,29.0,1295.0,1188.0,171.39642156862746,4038.0,4895.0
GJT,2003,2105.8571428571427,7784.0,2920.0,1655.0,2382.0,,,14741.0
IPL,2003,138.57142857142858,645.0,29.0,115.0,151.0,,,940.0
BWI,2004,6484.783783783784,215734.0,61367.0,246105.0,433502.0,143.43538636363635,148211.0,956708.0
DCA,2003,4008.255319148936,98164.0,23493.0,146253.0,108013.0,177.65988095238095,97789.0,375923.0
MLU,2003,1086.6,6234.0,1913.0,3568.0,4584.0,,,16299.0
OKC,2004,1920.4179104477612,80016.0,21001.0,53827.0,102280.0,187.64109589041095,9392.0,257124.0
LIH,2003,319.0869565217391,3795.0,33.0,1447.0,1971.0,,,7246.0
FAR,2003,892.4285714285714,9574.0,3057.0,3493.0,2617.0,,,18741.0
FLO,2003,804.4285714285714,2479.0,196.0,1055.0,1901.0,,,5631.0
PSC,2003,729.4285714285714,5603.0,1767.0,1166.0,1608.0,,,10144.0
SIT,2004,1192.5,3946.0,1151.0,836.0,8353.0,,,14286.0
ISP,2004,2042.1538461538462,34556.0,11228.0,18579.0,41358.0,191.68805665623916,19136.0,105721.0
MRY,2003,1179.2142857142858,7671.0,1553.0,3812.0,3253.0,,,16289.0
MKK,2004,36.375,291.0,0.0,0.0,0.0,,,291.0
LAX,2003,10378.379310344828,291521.0,59572.0,267176.0,279710.0,200.0501993811709,226042.0,897979.0
AZO,2003,899.6,6313.0,1754.0,4473.0,5452.0,,,17992.0
SWF,2004,1668.107142857143,13584.0,4048.0,12442.0,16577.0,243.47383234519106,2283.0,46651.0
PHL,2004,10219.459627329192,263246.0,75937.0,811407.0,493615.0,201.18584615384617,56448.0,1644205.0
EYW,2004,708.75,4925.0,1021.0,1234.0,1325.0,219.4708333333333,419.0,8505.0
CBM,2004,0.0,0.0,0.0,0.0,0.0,,,0.0
BZN,2003,717.047619047619,7929.0,2526.0,2990.0,1593.0,,,15038.0
EFD,2003,843.7142857142857,1153.0,342.0,3020.0,1391.0,172.14662995017045,776.0,5906.0
MBS,2003,1422.357142857143,9291.0,2428.0,5266.0,2852.0,,,19837.0
PFN,2004,950.1142857142858,14092.0,8167.0,7185.0,3785.0,,,33229.0
ACT,2004,822.8333333333334,10279.0,3311.0,2066.0,4092.0,,,19748.0
BGM,2004,657.1666666666666,5581.0,2348.0,1885.0,2015.0,,,11829.0
OKC,2003,1504.2266666666667,35932.0,11321.0,26229.0,39279.0,183.72285,9163.0,112761.0
TRI,2003,1393.4285714285713,8561.0,1493.0,5147.0,4307.0,,,19508.0
GST,2003,169.5,96.0,8.0,61.0,513.0,,,678.0
LIH,2004,489.219512195122,9078.0,488.0,4465.0,5217.0,,,19248.0
ROA,2003,2012.0714285714287,13423.0,3478.0,6222.0,5033.0,,,28156.0
BGR,2003,1879.0,9984.0,824.0,3409.0,12077.0,,,26294.0
CHO,2003,950.8571428571429,6356.0,1975.0,2794.0,2187.0,,,13312.0
FAY,2004,1809.1666666666667,7552.0,7603.0,3220.0,3303.0,,,21678.0
OME,2003,852.1428571428571,1695.0,380.0,863.0,3027.0,,,5965.0
MEI,2003,910.2857142857143,2402.0,552.0,1263.0,2155.0,,,6372.0
CYS,2005,0.0,0.0,0.0,0.0,0.0,,,0.0
SUN,2004,1427.5,7725.0,563.0,4790.0,4035.0,,,17113.0
DLG,2003,351.7142857142857,1232.0,0.0,114.0,1116.0,,,2462.0
CIC,2003,252.28571428571428,1193.0,24.0,276.0,273.0,,,1766.0
LCH,2003,681.7142857142857,643.0,413.0,2338.0,1378.0,,,4772.0
SMX,2004,444.5,2312.0,268.0,352.0,2265.0,,,5197.0
DAL,2004,13932.48,50267.0,24700.0,48726.0,224221.0,203.39853112378233,38824.0,347914.0
MOB,2003,1318.5238095238096,9019.0,2828.0,9390.0,6423.0,,,27660.0
BQN,2004,348.75,1984.0,735.0,1955.0,2237.0,,,6911.0
SAV,2004,1651.654761904762,37900.0,17133.0,34292.0,49320.0,162.96416666666664,4719.0,138645.0
CHO,2004,818.516129032258,8854.0,4012.0,4202.0,8306.0,,,25374.0
SIT,2003,836.0,1671.0,38.0,631.0,3512.0,,,5852.0
MFR,2003,1822.5714285714287,6310.0,1669.0,2361.0,2398.0,174.01533333333336,532.0,12738.0
MLB,2003,759.0,4069.0,729.0,2549.0,3279.0,,,10626.0
FMN,2005,0.0,0.0,0.0,0.0,0.0,,,0.0
PNS,2003,925.3809523809524,13363.0,1624.0,10835.0,13044.0,159.99275641025642,2096.0,38866.0
AGS,2003,2164.714285714286,10641.0,2919.0,10018.0,6703.0,,,30281.0
CSG,2004,1342.25,6274.0,5240.0,3747.0,846.0,,,16107.0
SGU,2004,1733.0833333333333,11335.0,1745.0,3952.0,3765.0,,,20797.0
BTR,2003,990.9166666666666,14541.0,4642.0,8732.0,7704.0,132.565,166.0,35619.0
LRD,2003,722.4285714285714,3999.0,848.0,2734.0,2533.0,,,10114.0
DLG,2004,340.25,1728.0,271.0,274.0,1787.0,,,4060.0
PHF,2004,2435.32,15405.0,9712.0,10833.0,24933.0,189.886216997737,6787.0,60883.0
VLD,2004,1246.3333333333333,4622.0,4549.0,3400.0,2218.0,,,14789.0
IPL,2004,181.16666666666666,1121.0,178.0,137.0,738.0,,,2174.0
SEA,2003,6052.023255813953,154765.0,19349.0,127181.0,216109.0,224.16171333333335,70072.0,517404.0
STL,2003,6796.25,130340.0,23431.0,131574.0,121410.0,179.68348140495868,37867.0,406755.0
RDU,2004,4550.561290322581,188871.0,51202.0,172018.0,292564.0,157.9162675070028,31758.0,704655.0
WRG,2004,699.6666666666666,784.0,668.0,705.0,6200.0,,,8357.0
MIA,2004,4468.301282051282,218038.0,45571.0,210125.0,220645.0,184.262013701141,73490.0,694379.0
TXK,2004,426.76666666666665,4876.0,1825.0,2843.0,3259.0,,,12803.0
PWM,2003,1394.8478260869565,23178.0,6196.0,17265.0,17521.0,229.146875,1280.0,64160.0
TYR,2003,763.75,5388.0,1563.0,1270.0,944.0,,,9165.0
TUS,2004,1606.1293103448277,51821.0,13357.0,36293.0,84126.0,225.02040123456788,11604.0,185597.0
GFK,2004,684.0,4472.0,464.0,2320.0,952.0,,,8208.0
BTM,2004,706.75,4461.0,1220.0,1919.0,881.0,,,8481.0
CDC,2004,497.3333333333333,4285.0,320.0,566.0,797.0,,,5968.0
STT,2003,456.85714285714283,6266.0,2179.0,4488.0,3049.0,,,15982.0
CVG,2003,8033.489795918367,101037.0,21875.0,138841.0,131509.0,249.82331185567006,15007.0,393262.0
YUM,2004,385.3333333333333,2509.0,400.0,116.0,1323.0,,,4348.0
BUR,2003,2364.1428571428573,31443.0,2737.0,14111.0,50792.0,222.0270444498031,40476.0,99083.0
FAT,2003,1740.2857142857142,17051.0,5240.0,5965.0,7929.0,,,36185.0
MKK,2003,16.0,32.0,0.0,0.0,0.0,,,32.0
EUG,2003,1733.5714285714287,6947.0,813.0,2257.0,2093.0,167.125,873.0,12110.0
MAF,2003,1467.6666666666667,9225.0,1416.0,5643.0,14529.0,107.96277777777777,3239.0,30813.0
SJT,2004,617.4857142857143,9831.0,2944.0,3004.0,5815.0,,,21594.0
SMF,2003,2698.4,55057.0,7533.0,29288.0,81778.0,234.60260416666665,29873.0,173656.0
PHX,2004,8266.833333333334,432030.0,59144.0,365654.0,573343.0,171.30132361349342,85256.0,1430171.0
STX,2004,95.70833333333333,1342.0,272.0,315.0,368.0,,,2297.0
LWB,2003,165.5,430.0,68.0,254.0,241.0,,,993.0
BIL,2004,947.7272727272727,22592.0,2434.0,8527.0,8147.0,,,41700.0
SRQ,2004,688.1807228915662,23400.0,7587.0,14093.0,11943.0,169.14514285714287,2376.0,57023.0
SPS,2004,1083.25,5612.0,2376.0,2807.0,2204.0,,,12999.0
HOU,2003,5256.142857142857,44662.0,15390.0,51422.0,109060.0,177.30240752582392,51935.0,220534.0
JNU,2003,3492.0,8962.0,1363.0,3263.0,10633.0,,,24221.0
TVC,2003,804.5238095238095,6269.0,1365.0,4083.0,5178.0,,,16895.0
BUR,2004,3237.9444444444443,67500.0,7661.0,25373.0,132016.0,211.54499565406343,41653.0,232550.0
LFT,2003,787.5555555555555,4115.0,2254.0,4314.0,3493.0,,,14176.0
BDL,2004,2663.0676691729323,100788.0,17141.0,77558.0,158440.0,204.3205,22323.0,353927.0
CKB,2004,71.0,71.0,0.0,0.0,0.0,,,71.0
HDN,2003,269.6,400.0,160.0,454.0,334.0,,,1348.0
BGM,2003,873.1428571428571,2442.0,1596.0,1521.0,553.0,,,6112.0
DEN,2003,5785.440860215053,199604.0,39789.0,139736.0,156830.0,193.48567195636002,72864.0,535959.0
BQN,2003,392.14285714285717,387.0,455.0,1036.0,867.0,,,2745.0
CHA,2003,1347.0,9924.0,1734.0,8445.0,8169.0,,,28272.0
LGB,2004,1874.3255813953488,24732.0,4004.0,29057.0,21877.0,200.12641830708662,27900.0,79670.0
FLO,2004,819.5833333333334,3584.0,2917.0,1940.0,1350.0,,,9791.0
FNT,2003,1099.125,4719.0,305.0,4599.0,7963.0,133.72750000000002,757.0,17586.0
EGE,2004,601.3714285714286,8331.0,3153.0,4001.0,5385.0,254.96675,653.0,20870.0
BRW,2004,507.0833333333333,790.0,296.0,491.0,4508.0,,,6085.0
EGE,2003,335.3,1454.0,467.0,633.0,799.0,227.4033333333333,633.0,3353.0
SCC,2003,249.85714285714286,846.0,123.0,170.0,610.0,,,1749.0
FLL,2004,4785.720779220779,190381.0,36511.0,217279.0,289799.0,148.41383059157766,163132.0,733970.0
SBN,2004,1427.5,23237.0,12864.0,9119.0,17575.0,,,62795.0
MLI,2003,1074.6666666666667,7596.0,1488.0,4434.0,9025.0,,,22543.0
AMA,2003,1274.7857142857142,11848.0,3624.0,5947.0,14275.0,108.96900000000001,2723.0,35694.0
HPN,2004,1569.7083333333333,29004.0,9874.0,30214.0,43869.0,259.83955555555553,6629.0,112961.0
ITO,2004,277.4166666666667,1500.0,479.0,0.0,1332.0,,,3311.0
CID,2004,1481.2592592592594,27596.0,5995.0,17459.0,28938.0,,,79988.0
PHF,2003,2646.0,12201.0,1157.0,8257.0,15394.0,185.94396158463385,5385.0,37009.0
MSY,2003,2498.9690721649486,71060.0,15015.0,65992.0,89781.0,166.6287374508948,39737.0,241848.0
CDC,2003,285.2857142857143,1535.0,80.0,94.0,288.0,,,1997.0
DBQ,2003,1356.2857142857142,2428.0,306.0,2727.0,4033.0,,,9494.0
RDD,2003,647.8571428571429,2028.0,328.0,1423.0,756.0,,,4535.0
TLH,2004,1021.7254901960785,19776.0,11969.0,9386.0,10936.0,160.59978021978026,2459.0,52067.0
ROA,2004,1194.6222222222223,19806.0,13421.0,10331.0,10086.0,,,53644.0
PWM,2004,1889.6133333333332,41240.0,13148.0,31424.0,55736.0,172.32786231884057,1756.0,141548.0
MSN,2004,1821.9322033898304,41120.0,7274.0,25970.0,33130.0,196.94084444444445,3930.0,107494.0
DAB,2004,1085.9607843137255,18901.0,3626.0,11677.0,21070.0,170.60041666666666,898.0,55274.0
CLE,2004,6217.896551724138,201178.0,46730.0,284985.0,366437.0,181.29109173126614,54313.0,899330.0
SUX,2004,0.0,0.0,0.0,0.0,0.0,,,0.0
ORD,2003,35315.88505747126,417346.0,98200.0,1908594.0,645668.0,178.15016776315787,209782.0,3069808.0
ABY,2003,1074.142857142857,3370.0,648.0,1393.0,2086.0,,,7497.0
FAI,2004,3604.705882352941,25373.0,420.0,6503.0,27658.0,,,59954.0
OMA,2004,1642.3472222222222,75337.0,13738.0,50663.0,96427.0,183.31643414634146,11440.0,236165.0
AUS,2003,2324.32,54379.0,13966.0,39435.0,66128.0,205.68016806722684,22097.0,173908.0
CRW,2003,1346.4285714285713,10383.0,4982.0,8756.0,4121.0,,,28242.0
EKO,2003,1106.4285714285713,3623.0,1357.0,1718.0,1031.0,,,7729.0
VPS,2004,1182.049180327869,24154.0,15657.0,17649.0,14635.0,,,72095.0
LNK,2004,1391.2173913043478,12623.0,4078.0,4550.0,10747.0,,,31998.0
MOD,2003,263.7142857142857,760.0,88.0,481.0,517.0,,,1846.0
LAS,2004,9690.064705882352,404830.0,79217.0,493329.0,663459.0,156.1153170212766,129738.0,1640835.0
LEX,2004,1631.0714285714287,41501.0,16896.0,25376.0,30376.0,185.09,541.0,114149.0
SBP,2003,692.7857142857143,4625.0,856.0,2145.0,1911.0,,,9537.0
IAH,2003,9893.280487804877,162676.0,57167.0,338531.0,250238.0,191.5516679783571,91599.0,808612.0
ATW,2003,492.85714285714283,1478.0,471.0,430.0,1071.0,,,3450.0
CAE,2003,2500.3571428571427,26450.0,10651.0,18862.0,14007.0,237.80575757575755,1318.0,69970.0
GSP,2003,1609.952380952381,24420.0,5478.0,19572.0,18118.0,229.65916666666666,1158.0,67588.0
TOL,2003,1113.3333333333333,7606.0,982.0,4373.0,10419.0,,,23380.0
PFN,2003,1763.0714285714287,10518.0,2397.0,6817.0,4939.0,,,24671.0
ALB,2004,2217.201923076923,66251.0,8469.0,45332.0,110007.0,178.3754237288136,7519.0,230059.0
MKE,2004,2178.7570093457944,74046.0,17396.0,68550.0,72908.0,180.46475672877847,18303.0,232900.0
FNT,2004,1920.025641025641,27861.0,11199.0,14044.0,21662.0,126.52499999999999,1509.0,74766.0
LCH,2004,997.9166666666666,3655.0,750.0,4899.0,2671.0,,,11975.0
ABQ,2004,2949.703703703704,90482.0,15973.0,56645.0,154906.0,176.4623853211009,18547.0,318006.0
SDF,2004,2392.972222222222,86187.0,19647.0,57439.0,94651.0,189.34247337092734,12495.0,257924.0
JNU,2004,4152.5,18596.0,1416.0,5043.0,24700.0,,,49755.0
MOD,2004,511.5,2634.0,480.0,861.0,2163.0,,,6138.0
OXR,2004,317.4166666666667,2100.0,253.0,91.0,1317.0,,,3761.0
PDX,2003,3526.1846153846154,66795.0,8972.0,46909.0,105290.0,199.08465844402275,36669.0,227966.0
BRO,2003,733.1428571428571,1127.0,690.0,1886.0,1429.0,,,5132.0
ACV,2004,2318.9166666666665,12873.0,2715.0,3131.0,9108.0,,,27827.0
MSY,2004,2967.5652173913045,133936.0,29139.0,105262.0,208122.0,168.89184649122808,41540.0,476459.0
MKE,2003,1841.1929824561403,36177.0,4953.0,33314.0,30353.0,180.39365021008405,17398.0,104797.0
ICT,2004,1328.3232323232323,41831.0,19053.0,23576.0,46752.0,203.01208333333332,904.0,131212.0
MFE,2003,996.4285714285714,4287.0,1062.0,3821.0,4780.0,149.54916666666665,694.0,13950.0
FMN,2004,0.0,0.0,0.0,0.0,0.0,,,0.0
SJC,2003,3159.12987012987,75182.0,8480.0,48957.0,108912.0,201.33996466787806,84424.0,241531.0
CHS,2003,1613.6153846153845,22801.0,7021.0,18709.0,14312.0,195.2522222222222,3483.0,62843.0
HNL,2004,2433.964285714286,98513.0,4418.0,52480.0,47047.0,,,202458.0
BIS,2004,757.9583333333334,9081.0,3061.0,2989.0,2993.0,,,18124.0
EUG,2004,3145.75,21006.0,3756.0,3288.0,9699.0,168.613,860.0,37749.0
OGD,2004,0.0,0.0,0.0,0.0,0.0,,,0.0
AVL,2004,1039.046511627907,14686.0,9347.0,13092.0,7457.0,205.8983333333333,166.0,44582.0
MCO,2003,5163.449438202248,124107.0,19336.0,139684.0,175307.0,167.07221283783784,100433.0,458434.0
CAK,2003,1751.0,9733.0,1117.0,9807.0,16114.0,175.72011879804333,8712.0,36771.0
GTF,2003,529.3333333333334,6186.0,1760.0,2121.0,1049.0,,,11116.0
BZN,2004,855.0833333333334,16610.0,2514.0,7416.0,4243.0,,,30783.0
PBI,2003,1708.4571428571428,31305.0,4391.0,40093.0,43510.0,167.91657407407405,33141.0,119299.0
DRO,2003,702.2857142857143,3127.0,935.0,207.0,647.0,,,4916.0
OXR,2003,203.14285714285714,604.0,397.0,198.0,207.0,,,1406.0
MCI,2004,3693.9358974358975,161234.0,34873.0,120109.0,259006.0,156.0099230769231,53162.0,575222.0
SEA,2004,6890.597484276729,322941.0,42720.0,230032.0,494640.0,209.56853636363638,74048.0,1090333.0
LAN,2004,1433.6904761904761,26247.0,3687.0,10134.0,20043.0,,,60111.0
ONT,2003,1560.9746835443038,41521.0,6300.0,23037.0,51809.0,195.6766031665703,50725.0,122667.0
OAK,2004,4497.303278688524,139800.0,16792.0,84116.0,305211.0,181.11687937062936,117875.0,545919.0
LIT,2004,2272.6206896551726,64390.0,19455.0,41294.0,72457.0,169.01101851851848,6927.0,197596.0
DSM,2004,1942.078947368421,53315.0,14332.0,28221.0,51730.0,172.2365595611285,4304.0,147598.0
MCN,2003,2175.285714285714,5577.0,1872.0,3554.0,4224.0,,,15227.0
ACT,2003,790.5,4880.0,1704.0,1423.0,1479.0,,,9486.0
ELP,2004,2020.34375,52494.0,14883.0,27441.0,98655.0,164.50628586065574,9759.0,193473.0
PNS,2004,1034.4722222222222,21933.0,4493.0,15879.0,32158.0,172.56013888888887,1588.0,74463.0
CRW,2004,1276.5714285714287,18099.0,9003.0,11456.0,23821.0,,,62379.0
MOT,2004,624.25,4296.0,119.0,2300.0,776.0,,,7491.0
ANC,2003,3411.5384615384614,41525.0,3177.0,26050.0,60295.0,,,131047.0
AVL,2003,1295.4761904761904,9453.0,1812.0,9148.0,6792.0,,,27205.0
MSN,2003,1491.2857142857142,15127.0,2258.0,10276.0,14060.0,179.66151785714283,4055.0,41721.0
MSO,2003,636.1904761904761,7665.0,1586.0,2380.0,1712.0,,,13343.0
SCE,2003,691.5714285714286,1988.0,1633.0,737.0,483.0,,,4841.0
VCT,2005,327.3333333333333,1508.0,209.0,25.0,222.0,,,1964.0
RSW,2004,1562.0381679389313,65496.0,9985.0,65962.0,62708.0,166.19636060606058,25554.0,204151.0
MHT,2003,1637.4285714285713,26641.0,5424.0,23569.0,35980.0,206.04398055476125,32606.0,91614.0
BOS,2004,7316.582887700535,325605.0,75153.0,471912.0,492812.0,209.2625262237762,173873.0,1365482.0
IND,2004,2374.3932584269664,118069.0,23373.0,105050.0,175439.0,163.75750872093022,27295.0,421931.0
PBI,2004,2238.7251908396947,73494.0,15477.0,83889.0,119409.0,165.04128440366972,36705.0,292269.0
TVC,2004,1122.5348837209303,20064.0,2748.0,10671.0,14781.0,,,48264.0
FLL,2003,4027.0128205128203,79395.0,12452.0,104359.0,116358.0,151.94591704313933,144779.0,312564.0
BPT,2003,802.1428571428571,1062.0,677.0,2383.0,1493.0,,,5615.0
EKO,2004,1847.0833333333333,9086.0,1457.0,6676.0,4918.0,,,22137.0
DTW,2004,7804.207792207792,390308.0,97850.0,365015.0,345347.0,196.14073047251685,73164.0,1198520.0
ACV,2003,1714.5714285714287,5062.0,899.0,2631.0,3385.0,,,11977.0
AGS,2004,1444.8666666666666,12911.0,13413.0,12655.0,4358.0,,,43337.0
BRO,2004,1049.5,3339.0,908.0,4901.0,3436.0,,,12584.0
PIA,2004,1651.078947368421,19895.0,6632.0,13410.0,22736.0,,,62673.0
RDD,2004,1120.8333333333333,5914.0,521.0,1673.0,5322.0,,,13430.0
JAC,2003,507.56666666666666,7804.0,1641.0,2713.0,3069.0,,,15227.0
BIL,2003,556.75,8632.0,1381.0,3287.0,2289.0,,,15589.0
GFK,2003,423.0,1572.0,107.0,1018.0,264.0,,,2961.0
SWF,2003,1699.857142857143,2934.0,854.0,3573.0,4413.0,252.64252547908552,2058.0,11774.0
GEG,2004,1924.8918918918919,49847.0,6527.0,18860.0,66335.0,192.29132352941176,4301.0,141569.0
SAN,2004,4607.897435897436,225031.0,28521.0,153627.0,308991.0,204.77793650793654,56848.0,716170.0
GSO,2003,1157.0142857142857,26136.0,6114.0,25913.0,22687.0,182.6706970046083,8617.0,80850.0
AZO,2004,1191.2857142857142,19100.0,3746.0,14124.0,21337.0,,,58307.0
HRL,2004,2179.2916666666665,10695.0,2672.0,7403.0,31488.0,120.92897727272728,3033.0,52258.0
BWI,2003,6328.597402597403,107720.0,34989.0,140969.0,202503.0,148.02173850574712,150423.0,486181.0
HPN,2003,1774.0,19262.0,10380.0,19049.0,13399.0,276.213385699008,5708.0,62090.0
BET,2003,1095.2857142857142,2727.0,782.0,782.0,3366.0,,,7657.0
LSE,2003,675.9285714285714,2894.0,632.0,2593.0,3344.0,,,9463.0
BET,2004,1172.5833333333333,5739.0,1879.0,1006.0,5427.0,,,14051.0
LSE,2004,914.3478260869565,5900.0,1042.0,5768.0,8302.0,,,21012.0
COS,2003,838.4615384615385,17366.0,6169.0,11563.0,8370.0,189.43588797814206,4742.0,43468.0
XNA,2003,1930.4827586206898,19439.0,4727.0,16839.0,14931.0,291.9566666666667,173.0,55936.0
HNL,2003,1658.909090909091,38899.0,1448.0,19490.0,12562.0,,,72399.0
SJU,2003,2802.535714285714,70747.0,14191.0,42541.0,28765.0,,,156244.0
IAH,2004,11435.878205128205,369489.0,126904.0,732057.0,549011.0,187.4099767441861,96462.0,1777461.0
BHM,2003,1489.155172413793,25077.0,7660.0,21206.0,32349.0,197.82595959595963,9334.0,86292.0
SDF,2003,1507.439393939394,30715.0,5957.0,29504.0,33062.0,190.55729166666666,11598.0,99238.0
ORF,2004,2412.0975609756097,92693.0,21786.0,60132.0,121580.0,176.32483918128656,20538.0,296191.0
MYR,2004,816.0238095238095,24676.0,15039.0,14278.0,14501.0,162.67366421568624,3927.0,68494.0
MQT,2003,709.8571428571429,670.0,1212.0,465.0,2622.0,,,4969.0
IAD,2004,8155.533333333334,198666.0,42862.0,461460.0,762834.0,178.53397694524494,78639.0,1465822.0
BOI,2004,1747.3626373626373,54293.0,9714.0,22782.0,71871.0,155.3617142857143,3095.0,158660.0
PIT,2003,3391.2413793103447,63239.0,13550.0,96809.0,121155.0,221.02812971859987,23696.0,294753.0
SNA,2003,2309.653846153846,52618.0,9159.0,54931.0,62693.0,220.77895893580103,72951.0,179401.0
CSG,2003,2024.2857142857142,5323.0,1139.0,5316.0,2392.0,,,14170.0
BTR,2004,1334.126984126984,29919.0,17585.0,21587.0,14906.0,146.68375000000003,771.0,83997.0
